time,subject,fuzzer,run,cov_type,cov
1613479049,lightftp,aflnet,2,l_abs,702
1613479049,lightftp,aflnet,2,b_per,41.4
1613479049,lightftp,aflnet,2,b_abs,335
1613479203,lightftp,aflnet,2,l_per,62.2
1613479203,lightftp,aflnet,2,l_abs,702
1613479203,lightftp,aflnet,2,b_per,41.4
1613479203,lightftp,aflnet,2,b_abs,335
1613479534,lightftp,aflnet,2,l_per,62.2
1613479534,lightftp,aflnet,2,l_abs,702
1613479534,lightftp,aflnet,2,b_per,41.4
1613479534,lightftp,aflnet,2,b_abs,335
1613479786,lightftp,aflnet,2,l_per,62.2
1613479786,lightftp,aflnet,2,l_abs,702
1613479786,lightftp,aflnet,2,b_per,41.4
1613479786,lightftp,aflnet,2,b_abs,335
1613480249,lightftp,aflnet,2,l_per,62.2
1613480249,lightftp,aflnet,2,l_abs,702
1613480249,lightftp,aflnet,2,b_per,41.4
1613480249,lightftp,aflnet,2,b_abs,335
1613481455,lightftp,aflnet,2,l_per,62.4
1613481455,lightftp,aflnet,2,l_abs,704
1613481455,lightftp,aflnet,2,b_per,41.8
1613481455,lightftp,aflnet,2,b_abs,338
1613482177,lightftp,aflnet,2,l_per,62.4
1613482177,lightftp,aflnet,2,l_abs,704
1613482177,lightftp,aflnet,2,b_per,41.8
1613482177,lightftp,aflnet,2,b_abs,338
1613482710,lightftp,aflnet,2,l_per,62.4
1613482710,lightftp,aflnet,2,l_abs,704
1613482710,lightftp,aflnet,2,b_per,41.8
1613482710,lightftp,aflnet,2,b_abs,338
1613483304,lightftp,aflnet,2,l_per,62.4
1613483304,lightftp,aflnet,2,l_abs,704
1613483304,lightftp,aflnet,2,b_per,41.8
1613483304,lightftp,aflnet,2,b_abs,338
1613483986,lightftp,aflnet,2,l_per,62.4
1613483986,lightftp,aflnet,2,l_abs,704
1613483986,lightftp,aflnet,2,b_per,41.8
1613483986,lightftp,aflnet,2,b_abs,338
1613484372,lightftp,aflnet,2,l_per,62.4
1613484372,lightftp,aflnet,2,l_abs,704
1613484372,lightftp,aflnet,2,b_per,41.8
1613484372,lightftp,aflnet,2,b_abs,338
1613485052,lightftp,aflnet,2,l_per,62.5
1613485052,lightftp,aflnet,2,l_abs,705
1613485052,lightftp,aflnet,2,b_per,41.9
1613485052,lightftp,aflnet,2,b_abs,339
1613485829,lightftp,aflnet,2,l_per,62.5
1613485829,lightftp,aflnet,2,l_abs,705
1613485829,lightftp,aflnet,2,b_per,41.9
1613485829,lightftp,aflnet,2,b_abs,339
1613486134,lightftp,aflnet,2,l_per,62.5
1613486134,lightftp,aflnet,2,l_abs,705
1613486134,lightftp,aflnet,2,b_per,41.9
1613486134,lightftp,aflnet,2,b_abs,339
1613486365,lightftp,aflnet,2,l_per,62.5
1613486365,lightftp,aflnet,2,l_abs,705
1613486365,lightftp,aflnet,2,b_per,41.9
1613486365,lightftp,aflnet,2,b_abs,339
1613486657,lightftp,aflnet,2,l_per,62.5
1613486657,lightftp,aflnet,2,l_abs,705
1613486657,lightftp,aflnet,2,b_per,41.9
1613486657,lightftp,aflnet,2,b_abs,339
1613487386,lightftp,aflnet,2,l_per,62.6
1613487386,lightftp,aflnet,2,l_abs,706
1613487386,lightftp,aflnet,2,b_per,42.0
1613487386,lightftp,aflnet,2,b_abs,340
1613487571,lightftp,aflnet,2,l_per,62.6
1613487571,lightftp,aflnet,2,l_abs,706
1613487571,lightftp,aflnet,2,b_per,42.2
1613487571,lightftp,aflnet,2,b_abs,341
1613487586,lightftp,aflnet,2,l_per,62.6
1613487586,lightftp,aflnet,2,l_abs,706
1613487586,lightftp,aflnet,2,b_per,42.2
1613487586,lightftp,aflnet,2,b_abs,341
1613487716,lightftp,aflnet,2,l_per,62.6
1613487716,lightftp,aflnet,2,l_abs,706
1613487716,lightftp,aflnet,2,b_per,42.5
1613487716,lightftp,aflnet,2,b_abs,344
1613488379,lightftp,aflnet,2,l_per,62.6
1613488379,lightftp,aflnet,2,l_abs,706
1613488379,lightftp,aflnet,2,b_per,42.5
1613488379,lightftp,aflnet,2,b_abs,344
1613488495,lightftp,aflnet,2,l_per,62.6
1613488495,lightftp,aflnet,2,l_abs,706
1613488495,lightftp,aflnet,2,b_per,42.5
1613488495,lightftp,aflnet,2,b_abs,344
1613488916,lightftp,aflnet,2,l_per,62.6
1613488916,lightftp,aflnet,2,l_abs,706
1613488916,lightftp,aflnet,2,b_per,42.5
1613488916,lightftp,aflnet,2,b_abs,344
1613489433,lightftp,aflnet,2,l_per,62.6
1613489433,lightftp,aflnet,2,l_abs,706
1613489433,lightftp,aflnet,2,b_per,42.5
1613489433,lightftp,aflnet,2,b_abs,344
1613489666,lightftp,aflnet,2,l_per,62.6
1613489666,lightftp,aflnet,2,l_abs,706
1613489666,lightftp,aflnet,2,b_per,42.5
1613489666,lightftp,aflnet,2,b_abs,344
1613490485,lightftp,aflnet,2,l_per,62.6
1613490485,lightftp,aflnet,2,l_abs,706
1613490485,lightftp,aflnet,2,b_per,42.5
1613490485,lightftp,aflnet,2,b_abs,344
1613491986,lightftp,aflnet,2,l_per,62.6
1613491986,lightftp,aflnet,2,l_abs,706
1613491986,lightftp,aflnet,2,b_per,42.5
1613491986,lightftp,aflnet,2,b_abs,344
1613492228,lightftp,aflnet,2,l_per,64.0
1613492228,lightftp,aflnet,2,l_abs,722
1613492228,lightftp,aflnet,2,b_per,44.1
1613492228,lightftp,aflnet,2,b_abs,357
1613492698,lightftp,aflnet,2,l_per,64.0
1613492698,lightftp,aflnet,2,l_abs,722
1613492698,lightftp,aflnet,2,b_per,44.1
1613492698,lightftp,aflnet,2,b_abs,357
1613492783,lightftp,aflnet,2,l_per,64.0
1613492783,lightftp,aflnet,2,l_abs,722
1613492783,lightftp,aflnet,2,b_per,44.3
1613492783,lightftp,aflnet,2,b_abs,358
1613493291,lightftp,aflnet,2,l_per,64.0
1613493291,lightftp,aflnet,2,l_abs,722
1613493291,lightftp,aflnet,2,b_per,44.3
1613493291,lightftp,aflnet,2,b_abs,358
1613495215,lightftp,aflnet,2,l_per,64.0
1613495215,lightftp,aflnet,2,l_abs,722
1613495215,lightftp,aflnet,2,b_per,44.3
1613495215,lightftp,aflnet,2,b_abs,358
1613496411,lightftp,aflnet,2,l_per,64.0
1613496411,lightftp,aflnet,2,l_abs,722
1613496411,lightftp,aflnet,2,b_per,44.3
1613496411,lightftp,aflnet,2,b_abs,358
1613496628,lightftp,aflnet,2,l_per,64.0
1613496628,lightftp,aflnet,2,l_abs,722
1613496628,lightftp,aflnet,2,b_per,44.3
1613496628,lightftp,aflnet,2,b_abs,358
1613496745,lightftp,aflnet,2,l_per,64.0
1613496745,lightftp,aflnet,2,l_abs,722
1613496745,lightftp,aflnet,2,b_per,44.3
1613496745,lightftp,aflnet,2,b_abs,358
1613498104,lightftp,aflnet,2,l_per,64.0
1613498104,lightftp,aflnet,2,l_abs,722
1613498104,lightftp,aflnet,2,b_per,44.5
1613498104,lightftp,aflnet,2,b_abs,360
1613498466,lightftp,aflnet,2,l_per,64.0
1613498466,lightftp,aflnet,2,l_abs,722
1613498466,lightftp,aflnet,2,b_per,44.5
1613498466,lightftp,aflnet,2,b_abs,360
1613499502,lightftp,aflnet,2,l_per,64.0
1613499502,lightftp,aflnet,2,l_abs,722
1613499502,lightftp,aflnet,2,b_per,44.5
1613499502,lightftp,aflnet,2,b_abs,360
1613500097,lightftp,aflnet,2,l_per,64.0
1613500097,lightftp,aflnet,2,l_abs,722
1613500097,lightftp,aflnet,2,b_per,44.5
1613500097,lightftp,aflnet,2,b_abs,360
1613501574,lightftp,aflnet,2,l_per,64.0
1613501574,lightftp,aflnet,2,l_abs,722
1613501574,lightftp,aflnet,2,b_per,44.5
1613501574,lightftp,aflnet,2,b_abs,360
1613503079,lightftp,aflnet,2,l_per,64.0
1613503079,lightftp,aflnet,2,l_abs,722
1613503079,lightftp,aflnet,2,b_per,44.5
1613503079,lightftp,aflnet,2,b_abs,360
1613504627,lightftp,aflnet,2,l_per,64.0
1613504627,lightftp,aflnet,2,l_abs,722
1613504627,lightftp,aflnet,2,b_per,44.5
1613504627,lightftp,aflnet,2,b_abs,360
1613508675,lightftp,aflnet,2,l_per,64.1
1613508675,lightftp,aflnet,2,l_abs,723
1613508675,lightftp,aflnet,2,b_per,44.6
1613508675,lightftp,aflnet,2,b_abs,361
1613511227,lightftp,aflnet,2,l_per,64.1
1613511227,lightftp,aflnet,2,l_abs,723
1613511227,lightftp,aflnet,2,b_per,44.6
1613511227,lightftp,aflnet,2,b_abs,361
1613476070,lightftp,aflnet,3,l_per,37.0
1613476070,lightftp,aflnet,3,l_abs,417
1613476070,lightftp,aflnet,3,b_per,20.3
1613476070,lightftp,aflnet,3,b_abs,164
1613476073,lightftp,aflnet,3,l_per,38.9
1613476073,lightftp,aflnet,3,l_abs,438
1613476073,lightftp,aflnet,3,b_per,22.5
1613476073,lightftp,aflnet,3,b_abs,182
1613476081,lightftp,aflnet,3,l_per,39.6
1613476081,lightftp,aflnet,3,l_abs,446
1613476081,lightftp,aflnet,3,b_per,23.6
1613476081,lightftp,aflnet,3,b_abs,191
1613476085,lightftp,aflnet,3,l_per,39.8
1613476085,lightftp,aflnet,3,l_abs,448
1613476085,lightftp,aflnet,3,b_per,24.4
1613476085,lightftp,aflnet,3,b_abs,197
1613476093,lightftp,aflnet,3,l_per,40.0
1613476093,lightftp,aflnet,3,l_abs,451
1613476093,lightftp,aflnet,3,b_per,24.5
1613476093,lightftp,aflnet,3,b_abs,198
1613476106,lightftp,aflnet,3,l_per,40.8
1613476106,lightftp,aflnet,3,l_abs,460
1613476106,lightftp,aflnet,3,b_per,25.1
1613476106,lightftp,aflnet,3,b_abs,203
1613476125,lightftp,aflnet,3,l_per,41.8
1613476125,lightftp,aflnet,3,l_abs,471
1613476125,lightftp,aflnet,3,b_per,25.3
1613476125,lightftp,aflnet,3,b_abs,205
1613476141,lightftp,aflnet,3,l_per,43.2
1613476141,lightftp,aflnet,3,l_abs,487
1613476141,lightftp,aflnet,3,b_per,26.0
1613476141,lightftp,aflnet,3,b_abs,210
1613476156,lightftp,aflnet,3,l_per,43.2
1613476156,lightftp,aflnet,3,l_abs,487
1613476156,lightftp,aflnet,3,b_per,26.0
1613476156,lightftp,aflnet,3,b_abs,210
1613476167,lightftp,aflnet,3,l_per,43.2
1613476167,lightftp,aflnet,3,l_abs,487
1613476167,lightftp,aflnet,3,b_per,26.0
1613476167,lightftp,aflnet,3,b_abs,210
1613476174,lightftp,aflnet,3,l_per,43.3
1613476174,lightftp,aflnet,3,l_abs,488
1613476174,lightftp,aflnet,3,b_per,26.1
1613476174,lightftp,aflnet,3,b_abs,211
1613476199,lightftp,aflnet,3,l_per,43.7
1613476199,lightftp,aflnet,3,l_abs,493
1613476199,lightftp,aflnet,3,b_per,26.3
1613476199,lightftp,aflnet,3,b_abs,213
1613476211,lightftp,aflnet,3,l_per,43.8
1613476211,lightftp,aflnet,3,l_abs,494
1613476211,lightftp,aflnet,3,b_per,26.5
1613476211,lightftp,aflnet,3,b_abs,214
1613476233,lightftp,aflnet,3,l_per,44.4
1613476233,lightftp,aflnet,3,l_abs,500
1613476233,lightftp,aflnet,3,b_per,26.7
1613476233,lightftp,aflnet,3,b_abs,216
1613476264,lightftp,aflnet,3,l_per,44.5
1613476264,lightftp,aflnet,3,l_abs,502
1613476264,lightftp,aflnet,3,b_per,26.7
1613476264,lightftp,aflnet,3,b_abs,216
1613476309,lightftp,aflnet,3,l_per,44.8
1613476309,lightftp,aflnet,3,l_abs,505
1613476309,lightftp,aflnet,3,b_per,26.8
1613476309,lightftp,aflnet,3,b_abs,217
1613476325,lightftp,aflnet,3,l_per,44.9
1613476325,lightftp,aflnet,3,l_abs,506
1613476325,lightftp,aflnet,3,b_per,27.1
1613476325,lightftp,aflnet,3,b_abs,219
1613476344,lightftp,aflnet,3,l_per,45.1
1613476344,lightftp,aflnet,3,l_abs,508
1613476344,lightftp,aflnet,3,b_per,27.4
1613476344,lightftp,aflnet,3,b_abs,222
1613476351,lightftp,aflnet,3,l_per,47.8
1613476351,lightftp,aflnet,3,l_abs,539
1613476351,lightftp,aflnet,3,b_per,29.5
1613476351,lightftp,aflnet,3,b_abs,239
1613476365,lightftp,aflnet,3,l_per,48.0
1613476365,lightftp,aflnet,3,l_abs,541
1613476365,lightftp,aflnet,3,b_per,29.8
1613476365,lightftp,aflnet,3,b_abs,241
1613476375,lightftp,aflnet,3,l_per,48.4
1613476375,lightftp,aflnet,3,l_abs,545
1613476375,lightftp,aflnet,3,b_per,30.0
1613476375,lightftp,aflnet,3,b_abs,243
1613476391,lightftp,aflnet,3,l_per,48.4
1613476391,lightftp,aflnet,3,l_abs,546
1613476391,lightftp,aflnet,3,b_per,30.2
1613476391,lightftp,aflnet,3,b_abs,244
1613476409,lightftp,aflnet,3,l_per,49.2
1613476409,lightftp,aflnet,3,l_abs,554
1613476409,lightftp,aflnet,3,b_per,30.7
1613476409,lightftp,aflnet,3,b_abs,248
1613476429,lightftp,aflnet,3,l_per,49.4
1613476429,lightftp,aflnet,3,l_abs,557
1613476429,lightftp,aflnet,3,b_per,31.0
1613476429,lightftp,aflnet,3,b_abs,251
1613476461,lightftp,aflnet,3,l_per,49.7
1613476461,lightftp,aflnet,3,l_abs,560
1613476461,lightftp,aflnet,3,b_per,31.1
1613476461,lightftp,aflnet,3,b_abs,252
1613476473,lightftp,aflnet,3,l_per,50.3
1613476473,lightftp,aflnet,3,l_abs,567
1613476473,lightftp,aflnet,3,b_per,32.0
1613476473,lightftp,aflnet,3,b_abs,259
1613476492,lightftp,aflnet,3,l_per,50.8
1613476492,lightftp,aflnet,3,l_abs,572
1613476492,lightftp,aflnet,3,b_per,32.4
1613476492,lightftp,aflnet,3,b_abs,262
1613476526,lightftp,aflnet,3,l_per,51.1
1613476526,lightftp,aflnet,3,l_abs,576
1613476526,lightftp,aflnet,3,b_per,32.6
1613476526,lightftp,aflnet,3,b_abs,264
1613476553,lightftp,aflnet,3,l_per,51.2
1613476553,lightftp,aflnet,3,l_abs,577
1613476553,lightftp,aflnet,3,b_per,32.8
1613476553,lightftp,aflnet,3,b_abs,265
1613476592,lightftp,aflnet,3,l_per,51.8
1613476592,lightftp,aflnet,3,l_abs,584
1613476592,lightftp,aflnet,3,b_per,33.5
1613476592,lightftp,aflnet,3,b_abs,271
1613476625,lightftp,aflnet,3,l_per,52.0
1613476625,lightftp,aflnet,3,l_abs,586
1613476625,lightftp,aflnet,3,b_per,34.0
1613476625,lightftp,aflnet,3,b_abs,275
1613476661,lightftp,aflnet,3,l_per,52.8
1613476661,lightftp,aflnet,3,l_abs,595
1613476661,lightftp,aflnet,3,b_per,34.6
1613476661,lightftp,aflnet,3,b_abs,280
1613476708,lightftp,aflnet,3,l_per,52.8
1613476708,lightftp,aflnet,3,l_abs,595
1613476708,lightftp,aflnet,3,b_per,34.6
1613476708,lightftp,aflnet,3,b_abs,280
1613476732,lightftp,aflnet,3,l_per,54.0
1613476732,lightftp,aflnet,3,l_abs,609
1613476732,lightftp,aflnet,3,b_per,35.8
1613476732,lightftp,aflnet,3,b_abs,290
1613476787,lightftp,aflnet,3,l_per,54.2
1613476787,lightftp,aflnet,3,l_abs,611
1613476787,lightftp,aflnet,3,b_per,36.2
1613476787,lightftp,aflnet,3,b_abs,293
1613476855,lightftp,aflnet,3,l_per,54.2
1613476855,lightftp,aflnet,3,l_abs,611
1613476855,lightftp,aflnet,3,b_per,36.2
1613476855,lightftp,aflnet,3,b_abs,293
1613476896,lightftp,aflnet,3,l_per,54.4
1613476896,lightftp,aflnet,3,l_abs,613
1613476896,lightftp,aflnet,3,b_per,36.5
1613476896,lightftp,aflnet,3,b_abs,295
1613476979,lightftp,aflnet,3,l_per,54.5
1613476979,lightftp,aflnet,3,l_abs,614
1613476979,lightftp,aflnet,3,b_per,36.6
1613476979,lightftp,aflnet,3,b_abs,296
1613477092,lightftp,aflnet,3,l_per,54.6
1613477092,lightftp,aflnet,3,l_abs,615
1613477092,lightftp,aflnet,3,b_per,36.8
1613477092,lightftp,aflnet,3,b_abs,298
1613477235,lightftp,aflnet,3,l_per,56.9
1613477235,lightftp,aflnet,3,l_abs,641
1613477235,lightftp,aflnet,3,b_per,38.1
1613477235,lightftp,aflnet,3,b_abs,308
1613477439,lightftp,aflnet,3,l_per,56.9
1613477439,lightftp,aflnet,3,l_abs,641
1613477439,lightftp,aflnet,3,b_per,38.1
1613477439,lightftp,aflnet,3,b_abs,308
1613477548,lightftp,aflnet,3,l_per,56.9
1613477548,lightftp,aflnet,3,l_abs,641
1613477548,lightftp,aflnet,3,b_per,38.1
1613477548,lightftp,aflnet,3,b_abs,308
1613477710,lightftp,aflnet,3,l_per,57.0
1613477710,lightftp,aflnet,3,l_abs,642
1613477710,lightftp,aflnet,3,b_per,38.2
1613477710,lightftp,aflnet,3,b_abs,309
1613477781,lightftp,aflnet,3,l_per,57.1
1613477781,lightftp,aflnet,3,l_abs,644
1613477781,lightftp,aflnet,3,b_per,38.6
1613477781,lightftp,aflnet,3,b_abs,312
1613478067,lightftp,aflnet,3,l_per,57.2
1613478067,lightftp,aflnet,3,l_abs,645
1613478067,lightftp,aflnet,3,b_per,38.7
1613478067,lightftp,aflnet,3,b_abs,313
1613478190,lightftp,aflnet,3,l_per,57.3
1613478190,lightftp,aflnet,3,l_abs,646
1613478190,lightftp,aflnet,3,b_per,38.8
1613478190,lightftp,aflnet,3,b_abs,314
1613478482,lightftp,aflnet,3,l_per,60.8
1613478482,lightftp,aflnet,3,l_abs,685
1613478482,lightftp,aflnet,3,b_per,40.7
1613478482,lightftp,aflnet,3,b_abs,329
1613478698,lightftp,aflnet,3,l_per,60.8
1613478698,lightftp,aflnet,3,l_abs,685
1613478698,lightftp,aflnet,3,b_per,41.2
1613478698,lightftp,aflnet,3,b_abs,333
1613478906,lightftp,aflnet,3,l_per,60.8
1613478906,lightftp,aflnet,3,l_abs,685
1613478906,lightftp,aflnet,3,b_per,41.2
1613478906,lightftp,aflnet,3,b_abs,333
1613479271,lightftp,aflnet,3,l_per,61.0
1613479271,lightftp,aflnet,3,l_abs,687
1613479271,lightftp,aflnet,3,b_per,41.4
1613479271,lightftp,aflnet,3,b_abs,335
1613479431,lightftp,aflnet,3,l_per,61.0
1613479431,lightftp,aflnet,3,l_abs,687
1613479431,lightftp,aflnet,3,b_per,41.4
1613479431,lightftp,aflnet,3,b_abs,335
1613479675,lightftp,aflnet,3,l_per,61.4
1613479675,lightftp,aflnet,3,l_abs,692
1613479675,lightftp,aflnet,3,b_per,41.8
1613479675,lightftp,aflnet,3,b_abs,338
1613479991,lightftp,aflnet,3,l_per,61.4
1613479991,lightftp,aflnet,3,l_abs,692
1613479991,lightftp,aflnet,3,b_per,41.8
1613479991,lightftp,aflnet,3,b_abs,338
1613480722,lightftp,aflnet,3,l_per,61.7
1613480722,lightftp,aflnet,3,l_abs,696
1613480722,lightftp,aflnet,3,b_per,42.0
1613480722,lightftp,aflnet,3,b_abs,340
1613480860,lightftp,aflnet,3,l_per,61.8
1613480860,lightftp,aflnet,3,l_abs,697
1613480860,lightftp,aflnet,3,b_per,42.2
1613480860,lightftp,aflnet,3,b_abs,341
1613481108,lightftp,aflnet,3,l_per,61.8
1613481108,lightftp,aflnet,3,l_abs,697
1613481108,lightftp,aflnet,3,b_per,42.2
1613481108,lightftp,aflnet,3,b_abs,341
1613481625,lightftp,aflnet,3,l_per,61.8
1613481625,lightftp,aflnet,3,l_abs,697
1613481625,lightftp,aflnet,3,b_per,42.2
1613481625,lightftp,aflnet,3,b_abs,341
1613481913,lightftp,aflnet,3,l_per,61.8
1613481913,lightftp,aflnet,3,l_abs,697
1613481913,lightftp,aflnet,3,b_per,42.2
1613481913,lightftp,aflnet,3,b_abs,341
1613482372,lightftp,aflnet,3,l_per,61.8
1613482372,lightftp,aflnet,3,l_abs,697
1613482372,lightftp,aflnet,3,b_per,42.2
1613482372,lightftp,aflnet,3,b_abs,341
1613482447,lightftp,aflnet,3,l_per,61.8
1613482447,lightftp,aflnet,3,l_abs,697
1613482447,lightftp,aflnet,3,b_per,42.2
1613482447,lightftp,aflnet,3,b_abs,341
1613482932,lightftp,aflnet,3,l_per,61.8
1613482932,lightftp,aflnet,3,l_abs,697
1613482932,lightftp,aflnet,3,b_per,42.2
1613482932,lightftp,aflnet,3,b_abs,341
1613483857,lightftp,aflnet,3,l_per,61.8
1613483857,lightftp,aflnet,3,l_abs,697
1613483857,lightftp,aflnet,3,b_per,42.2
1613483857,lightftp,aflnet,3,b_abs,341
1613484182,lightftp,aflnet,3,l_per,61.8
1613484182,lightftp,aflnet,3,l_abs,697
1613484182,lightftp,aflnet,3,b_per,42.2
1613484182,lightftp,aflnet,3,b_abs,341
1613484670,lightftp,aflnet,3,l_per,61.8
1613484670,lightftp,aflnet,3,l_abs,697
1613484670,lightftp,aflnet,3,b_per,42.2
1613484670,lightftp,aflnet,3,b_abs,341
1613485442,lightftp,aflnet,3,l_per,61.8
1613485442,lightftp,aflnet,3,l_abs,697
1613485442,lightftp,aflnet,3,b_per,42.2
1613485442,lightftp,aflnet,3,b_abs,341
1613486685,lightftp,aflnet,3,l_per,61.8
1613486685,lightftp,aflnet,3,l_abs,697
1613486685,lightftp,aflnet,3,b_per,42.2
1613486685,lightftp,aflnet,3,b_abs,341
1613488325,lightftp,aflnet,3,l_per,61.8
1613488325,lightftp,aflnet,3,l_abs,697
1613488325,lightftp,aflnet,3,b_per,42.2
1613488325,lightftp,aflnet,3,b_abs,341
1613489962,lightftp,aflnet,3,l_per,61.8
1613489962,lightftp,aflnet,3,l_abs,697
1613489962,lightftp,aflnet,3,b_per,42.2
1613489962,lightftp,aflnet,3,b_abs,341
1613490602,lightftp,aflnet,3,l_per,61.8
1613490602,lightftp,aflnet,3,l_abs,697
1613490602,lightftp,aflnet,3,b_per,42.2
1613490602,lightftp,aflnet,3,b_abs,341
1613490667,lightftp,aflnet,3,l_per,61.8
1613490667,lightftp,aflnet,3,l_abs,697
1613490667,lightftp,aflnet,3,b_per,42.2
1613490667,lightftp,aflnet,3,b_abs,341
1613491971,lightftp,aflnet,3,l_per,61.8
1613491971,lightftp,aflnet,3,l_abs,697
1613491971,lightftp,aflnet,3,b_per,42.2
1613491971,lightftp,aflnet,3,b_abs,341
1613494246,lightftp,aflnet,3,l_per,61.8
1613494246,lightftp,aflnet,3,l_abs,697
1613494246,lightftp,aflnet,3,b_per,42.2
1613494246,lightftp,aflnet,3,b_abs,341
1613495760,lightftp,aflnet,3,l_per,61.8
1613495760,lightftp,aflnet,3,l_abs,697
1613495760,lightftp,aflnet,3,b_per,42.2
1613495760,lightftp,aflnet,3,b_abs,341
1613497513,lightftp,aflnet,3,l_per,61.8
1613497513,lightftp,aflnet,3,l_abs,697
1613497513,lightftp,aflnet,3,b_per,42.2
1613497513,lightftp,aflnet,3,b_abs,341
1613499814,lightftp,aflnet,3,l_per,61.8
1613499814,lightftp,aflnet,3,l_abs,697
1613499814,lightftp,aflnet,3,b_per,42.2
1613499814,lightftp,aflnet,3,b_abs,341
1613504199,lightftp,aflnet,3,l_per,61.8
1613504199,lightftp,aflnet,3,l_abs,697
1613504199,lightftp,aflnet,3,b_per,42.2
1613504199,lightftp,aflnet,3,b_abs,341
1613507829,lightftp,aflnet,3,l_per,61.8
1613507829,lightftp,aflnet,3,l_abs,697
1613507829,lightftp,aflnet,3,b_per,42.2
1613507829,lightftp,aflnet,3,b_abs,341
1613511353,lightftp,aflnet,3,l_per,61.8
1613511353,lightftp,aflnet,3,l_abs,697
1613511353,lightftp,aflnet,3,b_per,42.2
1613511353,lightftp,aflnet,3,b_abs,341
1613511353,lightftp,aflnet,3,l_per,61.8
1613511353,lightftp,aflnet,3,l_abs,697
1613511353,lightftp,aflnet,3,b_per,42.2
1613511353,lightftp,aflnet,3,b_abs,341
1613476073,lightftp,aflnet,4,l_per,37.0
1613476073,lightftp,aflnet,4,l_abs,417
1613476073,lightftp,aflnet,4,b_per,20.3
1613476073,lightftp,aflnet,4,b_abs,164
1613476074,lightftp,aflnet,4,l_per,38.9
1613476074,lightftp,aflnet,4,l_abs,438
1613476074,lightftp,aflnet,4,b_per,22.5
1613476074,lightftp,aflnet,4,b_abs,182
1613476081,lightftp,aflnet,4,l_per,39.3
1613476081,lightftp,aflnet,4,l_abs,443
1613476081,lightftp,aflnet,4,b_per,23.7
1613476081,lightftp,aflnet,4,b_abs,192
1613476086,lightftp,aflnet,4,l_per,40.1
1613476086,lightftp,aflnet,4,l_abs,452
1613476086,lightftp,aflnet,4,b_per,24.5
1613476086,lightftp,aflnet,4,b_abs,198
1613476094,lightftp,aflnet,4,l_per,40.2
1613476094,lightftp,aflnet,4,l_abs,453
1613476094,lightftp,aflnet,4,b_per,24.6
1613476094,lightftp,aflnet,4,b_abs,199
1613476104,lightftp,aflnet,4,l_per,41.0
1613476104,lightftp,aflnet,4,l_abs,462
1613476104,lightftp,aflnet,4,b_per,25.0
1613476104,lightftp,aflnet,4,b_abs,202
1613476138,lightftp,aflnet,4,l_per,41.4
1613476138,lightftp,aflnet,4,l_abs,467
1613476138,lightftp,aflnet,4,b_per,25.3
1613476138,lightftp,aflnet,4,b_abs,205
1613476154,lightftp,aflnet,4,l_per,42.2
1613476154,lightftp,aflnet,4,l_abs,476
1613476154,lightftp,aflnet,4,b_per,25.7
1613476154,lightftp,aflnet,4,b_abs,208
1613476160,lightftp,aflnet,4,l_per,42.2
1613476160,lightftp,aflnet,4,l_abs,476
1613476160,lightftp,aflnet,4,b_per,25.7
1613476160,lightftp,aflnet,4,b_abs,208
1613476168,lightftp,aflnet,4,l_per,42.5
1613476168,lightftp,aflnet,4,l_abs,479
1613476168,lightftp,aflnet,4,b_per,25.8
1613476168,lightftp,aflnet,4,b_abs,209
1613476188,lightftp,aflnet,4,l_per,42.8
1613476188,lightftp,aflnet,4,l_abs,482
1613476188,lightftp,aflnet,4,b_per,26.0
1613476188,lightftp,aflnet,4,b_abs,210
1613476210,lightftp,aflnet,4,l_per,43.0
1613476210,lightftp,aflnet,4,l_abs,485
1613476210,lightftp,aflnet,4,b_per,26.1
1613476210,lightftp,aflnet,4,b_abs,211
1613476222,lightftp,aflnet,4,l_per,43.5
1613476222,lightftp,aflnet,4,l_abs,490
1613476222,lightftp,aflnet,4,b_per,26.3
1613476222,lightftp,aflnet,4,b_abs,213
1613476251,lightftp,aflnet,4,l_per,44.1
1613476251,lightftp,aflnet,4,l_abs,497
1613476251,lightftp,aflnet,4,b_per,26.7
1613476251,lightftp,aflnet,4,b_abs,216
1613476274,lightftp,aflnet,4,l_per,44.5
1613476274,lightftp,aflnet,4,l_abs,501
1613476274,lightftp,aflnet,4,b_per,26.8
1613476274,lightftp,aflnet,4,b_abs,217
1613476317,lightftp,aflnet,4,l_per,44.5
1613476317,lightftp,aflnet,4,l_abs,501
1613476317,lightftp,aflnet,4,b_per,26.8
1613476317,lightftp,aflnet,4,b_abs,217
1613476333,lightftp,aflnet,4,l_per,44.6
1613476333,lightftp,aflnet,4,l_abs,503
1613476333,lightftp,aflnet,4,b_per,26.8
1613476333,lightftp,aflnet,4,b_abs,217
1613476364,lightftp,aflnet,4,l_per,45.0
1613476364,lightftp,aflnet,4,l_abs,507
1613476364,lightftp,aflnet,4,b_per,27.2
1613476364,lightftp,aflnet,4,b_abs,220
1613476378,lightftp,aflnet,4,l_per,45.0
1613476378,lightftp,aflnet,4,l_abs,507
1613476378,lightftp,aflnet,4,b_per,27.2
1613476378,lightftp,aflnet,4,b_abs,220
1613476387,lightftp,aflnet,4,l_per,47.6
1613476387,lightftp,aflnet,4,l_abs,536
1613476387,lightftp,aflnet,4,b_per,28.7
